,character_ID,character_name,movie_ID,movie_title,gender
1772,u1772,MARGOT,m117,legally blonde,F
1774,u1774,PAULETTE,m117,legally blonde,F
1779,u1779,WARNER,m117,legally blonde,M
1782,u1782,BARON,m118,legend,M
1784,u1784,GUMP,m118,legend,M
1785,u1785,JACK,m118,legend,M
1786,u1786,JENNY,m118,legend,F
1788,u1788,LILI,m118,legend,F
1790,u1790,OONA,m118,legend,F
1794,u1794,ALYSSA,m119,life as a house,F
1796,u1796,BRYAN,m119,life as a house,M
1799,u1799,GEORGE,m119,life as a house,M
1803,u1803,PETER,m119,life as a house,M
1804,u1804,ROBIN,m119,life as a house,F
1806,u1806,SAM,m119,life as a house,M
1811,u1811,CLAUDE,m120,the life of david gale,M
1827,u1827,RAY,m120,the life of david gale,M
1835,u1835,ANGEL,m121,little nicky,F
1836,u1836,BEEFY,m121,little nicky,M
1839,u1839,DAD,m121,little nicky,M
1846,u1846,NICKY,m121,little nicky,M
1852,u1852,VALERIE,m121,little nicky,F
1854,u1854,BOX,m122,logan's run,M
1856,u1856,FRANCIS,m122,logan's run,M
1858,u1858,JESSICA,m122,logan's run,F
1859,u1859,LOGAN,m122,logan's run,M
1862,u1862,OLD MAN,m122,logan's run,M
1868,u1868,ALICE,m123,lost highway,F
1877,u1877,FRED,m123,lost highway,M
1881,u1881,MR. EDDY,m123,lost highway,M
1883,u1883,PETE,m123,lost highway,M
1885,u1885,RENEE,m123,lost highway,F
1886,u1886,SHEILA,m123,lost highway,F
1890,u1890,BARNARD,m124,lost horizon,M
1891,u1891,CHANG,m124,lost horizon,M
1893,u1893,CONWAY,m124,lost horizon,M
1894,u1894,GEORGE,m124,lost horizon,M
1898,u1898,LOVETT,m124,lost horizon,M
1900,u1900,SONDRA,m124,lost horizon,F
1904,u1904,JAY,m125,men in black,M
1906,u1906,KAY,m125,men in black,M
1907,u1907,LAUREL,m125,men in black,F
1913,u1913,ZED,m125,men in black,M
1915,u1915,AGATHA,m126,minority report,F
1916,u1916,ANDERTON,m126,minority report,M
1918,u1918,BURGESS,m126,minority report,M
1919,u1919,CROW,m126,minority report,M
1922,u1922,FLETCHER,m126,minority report,M
1925,u1925,IRIS,m126,minority report,F
1926,u1926,JAD,m126,minority report,M
1928,u1928,LARA,m126,minority report,F
1931,u1931,SEAN,m126,minority report,M
1934,u1934,WITWER,m126,minority report,M
1940,u1940,BOBBY,m127,made,M
1947,u1947,HORRACE,m127,made,M
1948,u1948,JESS,m127,made,F
1951,u1951,MAX,m127,made,M
1952,u1952,RICKY,m127,made,M
1955,u1955,WELSHMAN,m127,made,M
1957,u1957,ARCHIE,m128,malcolm x,M
1958,u1958,BEMBRY,m128,malcolm x,M
1961,u1961,BETTY,m128,malcolm x,F
1971,u1971,MALCOLM,m128,malcolm x,M
1978,u1978,SHORTY,m128,malcolm x,M
1983,u1983,CREASY,m129,man on fire,M
1990,u1990,LISA,m129,man on fire,F
1991,u1991,MANZANO,m129,man on fire,M
1992,u1992,PINTA,m129,man on fire,F
1993,u1993,RAYBURN,m129,man on fire,M
2001,u2001,ANGIE,m130,marty,M
2003,u2003,CATHERINE,m130,marty,F
2004,u2004,CLARA,m130,marty,F
2010,u2010,MARTY,m130,marty,M
2012,u2012,MRS. PILLETTI,m130,marty,F
2018,u2018,DUKE,m131,mash,M
2021,u2021,HAWKEYE,m131,mash,M
2030,u2030,PAINLESS,m131,mash,M
2034,u2034,TRAPPER,m131,mash,M
2036,u2036,ANN,m132,meet john doe,F
2037,u2037,BEANY,m132,meet john doe,M
2041,u2041,CONNELL,m132,meet john doe,M
2045,u2045,JOHN,m132,meet john doe,M
2048,u2048,MOTHER,m132,meet john doe,F
2061,u2061,MCCALL,m133,metro,M
2064,u2064,RONNIE,m133,metro,F
2065,u2065,ROPER,m133,metro,M
2066,u2066,SOLIS,m133,metro,M
2074,u2074,KATIE,m134,metropolis,F
2104,u2104,LANSKY,m136,mobsters,M
2105,u2105,LUCIANO,m136,mobsters,M
2109,u2109,MASSERIA,m136,mobsters,M
2119,u2119,HYPNOS,m137,monkeybone,M
2120,u2120,JULIE,m137,monkeybone,F
2123,u2123,MONKEYBONE,m137,monkeybone,M
2124,u2124,STU,m137,monkeybone,M
2127,u2127,MARIAN,m138,my mother dreams the satan's disciples in new york,F
2130,u2130,PAULA,m138,my mother dreams the satan's disciples in new york,F
2134,u2134,DIZ,m139,mr. smith goes to washington,M
2135,u2135,EMMA,m139,mr. smith goes to washington,F
2137,u2137,HUBERT,m139,mr. smith goes to washington,M
2138,u2138,JEFFERSON,m139,mr. smith goes to washington,M
2141,u2141,MCGANN,m139,mr. smith goes to washington,M
2144,u2144,PAINE,m139,mr. smith goes to washington,M
2147,u2147,SAUNDERS,m139,mr. smith goes to washington,F
2150,u2150,SUSAN,m139,mr. smith goes to washington,F
2151,u2151,TAYLOR,m139,mr. smith goes to washington,M
2157,u2157,BABE,m140,mr. deeds goes to town,F
2160,u2160,BUTLER,m140,mr. deeds goes to town,M
2162,u2162,CEDAR,m140,mr. deeds goes to town,M
2163,u2163,COBB,m140,mr. deeds goes to town,M
2169,u2169,HALLOR,m140,mr. deeds goes to town,M
2173,u2173,LONGFELLOW,m140,mr. deeds goes to town,M
2175,u2175,MABEL,m140,mr. deeds goes to town,F
2176,u2176,MAC,m140,mr. deeds goes to town,M
2183,u2183,WALTER,m140,mr. deeds goes to town,M
2184,u2184,ALTHEA,m141,mumford,F
2188,u2188,FOLLETT,m141,mumford,M
2190,u2190,JEREMY,m141,mumford,M
2192,u2192,LILY,m141,mumford,F
2196,u2196,MUMFORD,m141,mumford,M
2197,u2197,NESSA,m141,mumford,F
2199,u2199,SKIP,m141,mumford,M
2200,u2200,SOFIE,m141,mumford,F
2202,u2202,BENI,m142,the mummy,M
2205,u2205,EVELYN,m142,the mummy,F
2208,u2208,JONATHAN,m142,the mummy,M
2209,u2209,O'CONNELL,m142,the mummy,M
2215,u2215,FURIOUS,m143,mystery men,M
2218,u2218,MONICA,m143,mystery men,F
2220,u2220,RAJA,m143,mystery men,M
2221,u2221,SHOVELER,m143,mystery men,M
2224,u2224,ALEXANDER,m144,napoleon,M
2236,u2236,GENERAL KUTUSOV,m144,napoleon,M
2237,u2237,GIRL,m144,napoleon,F
2238,u2238,JOSEPH,m144,napoleon,M
2239,u2239,JOSEPHINE,m144,napoleon,F
2242,u2242,MARIE-LOUISE,m144,napoleon,F
2244,u2244,NAPOLEON,m144,napoleon,M
2253,u2253,CRAIG,m145,next friday,M
2256,u2256,DAY-DAY,m145,next friday,M
2261,u2261,KARLA,m145,next friday,F
2263,u2263,MR. JONES,m145,next friday,M
2265,u2265,ROACH,m145,next friday,M
2267,u2267,UNCLE ELROY,m145,next friday,M
2270,u2270,ELEANOR GRANT,m146,nick of time,F
2271,u2271,GENE,m146,nick of time,M
2272,u2272,HUEY,m146,nick of time,M
2275,u2275,MR. SMITH,m146,nick of time,M
2280,u2280,BEN HARPER,m147,the night of the hunter,M
2286,u2286,ICEY SPOON,m147,the night of the hunter,F
2287,u2287,JOHN HARPER,m147,the night of the hunter,M
2288,u2288,PEARL HARPER,m147,the night of the hunter,F
2292,u2292,WALT,m147,the night of the hunter,M
2295,u2295,GLEN,m148,a nightmare on elm street,M
2297,u2297,MARGE,m148,a nightmare on elm street,F
2299,u2299,NANCY,m148,a nightmare on elm street,F
2304,u2304,ANNA,m149,ninotchka,F
2305,u2305,BULJANOFF,m149,ninotchka,M
2309,u2309,IRANOFF,m149,ninotchka,M
2310,u2310,KOPALSKI,m149,ninotchka,M
2312,u2312,LEON,m149,ninotchka,M
2314,u2314,NINOTCHKA,m149,ninotchka,F
2315,u2315,OFFICIAL,m149,ninotchka,M
2319,u2319,RAZININ,m149,ninotchka,M
2320,u2320,SWANA,m149,ninotchka,F
2324,u2324,DEAN,m150,nixon,M
2325,u2325,EHRLICHMAN,m150,nixon,M
2326,u2326,HAIG,m150,nixon,M
2327,u2327,HALDEMAN,m150,nixon,M
2330,u2330,HELMS,m150,nixon,M
2331,u2331,HOOVER,m150,nixon,M
2333,u2333,JONES,m150,nixon,M
2334,u2334,KISSINGER,m150,nixon,M
2339,u2339,MITCHELL,m150,nixon,M
2340,u2340,NIXON,m150,nixon,M
2341,u2341,PAT,m150,nixon,F
2343,u2343,ROCKEFELLER,m150,nixon,M
2350,u2350,BELL,m151,no country for old men,M
2351,u2351,CARLA JEAN,m151,no country for old men,F
2352,u2352,CHIGURH,m151,no country for old men,M
2355,u2355,ELLIS,m151,no country for old men,M
2360,u2360,MOSS,m151,no country for old men,M
2363,u2363,PROPRIETOR,m151,no country for old men,M
2365,u2365,WELLS,m151,no country for old men,M
2366,u2366,WENDELL,m151,no country for old men,M
2368,u2368,BALLARD,m152,nurse betty,M
2369,u2369,BETTY,m152,nurse betty,F
2371,u2371,CHARLIE,m152,nurse betty,M
2374,u2374,DEL,m152,nurse betty,M
2378,u2378,ELLEN,m152,nurse betty,F
2379,u2379,GEORGE,m152,nurse betty,M
2384,u2384,LYLA,m152,nurse betty,F
2386,u2386,ROSA,m152,nurse betty,F
2387,u2387,ROY,m152,nurse betty,M
2388,u2388,SUE ANN,m152,nurse betty,F
2389,u2389,WESLEY,m152,nurse betty,M
2392,u2392,DELMAR,m153,"o brother, where art thou?",M
2394,u2394,EVERETT,m153,"o brother, where art thou?",M
2400,u2400,PENNY,m153,"o brother, where art thou?",F
2401,u2401,PETE,m153,"o brother, where art thou?",M
2405,u2405,BYRON,m154,an officer and a gentleman,M
2408,u2408,FOLEY,m154,an officer and a gentleman,M
2411,u2411,LYNETTE,m154,an officer and a gentleman,F
2412,u2412,PAULA,m154,an officer and a gentleman,F
2414,u2414,SID,m154,an officer and a gentleman,M
2415,u2415,ZACK,m154,an officer and a gentleman,M
2416,u2416,BURNHAM,m155,panic room,M
2419,u2419,JUNIOR,m155,panic room,M
2421,u2421,MEG,m155,panic room,F
2422,u2422,RAOUL,m155,panic room,M
2423,u2423,SARAH,m155,panic room,F
2428,u2428,BRIMMER,m156,panther,M
2429,u2429,CY,m156,panther,M
2435,u2435,HUEY,m156,panther,M
2436,u2436,JUDGE,m156,panther,M
2442,u2442,TYRONE,m156,panther,M
2447,u2447,CORNWALLIS,m157,the patriot,M
2448,u2448,GABRIEL,m157,the patriot,M
2452,u2452,MARION,m157,the patriot,M
2460,u2460,ELLIE,m158,pet sematary,F
2461,u2461,JUD,m158,pet sematary,M
2462,u2462,LOUIS,m158,pet sematary,M
2464,u2464,RACHEL,m158,pet sematary,F
2466,u2466,BARBOSSA,m159,pirates of the caribbean,M
2467,u2467,ELIZABETH,m159,pirates of the caribbean,F
2470,u2470,JACK,m159,pirates of the caribbean,M
2476,u2476,WILL,m159,pirates of the caribbean,M
2481,u2481,O'BRIEN,m160,plastic man,M
2484,u2484,SUSAN,m160,plastic man,F
2485,u2485,ANNE,m161,platinum blonde,F
2487,u2487,CONROY,m161,platinum blonde,M
2488,u2488,DAWSON,m161,platinum blonde,M
2489,u2489,GALLAGHER,m161,platinum blonde,F
2490,u2490,GRAYSON,m161,platinum blonde,M
2495,u2495,STEW,m161,platinum blonde,M
2496,u2496,BETTY,m162,pleasantville,F
2499,u2499,BOB,m162,pleasantville,M
2502,u2502,DAVID,m162,pleasantville,M
2503,u2503,DICK VAN DYKE,m162,pleasantville,M
2504,u2504,GEORGE,m162,pleasantville,M
2506,u2506,JENNIFER,m162,pleasantville,F
2507,u2507,MARGARET,m162,pleasantville,F
2511,u2511,BARRY,m163,punch-drunk love,M
2514,u2514,DAVID,m163,punch-drunk love,M
2516,u2516,ELIZABETH,m163,punch-drunk love,F
2518,u2518,KATHLEEN,m163,punch-drunk love,F
2519,u2519,LANCE,m163,punch-drunk love,M
2521,u2521,LENA,m163,punch-drunk love,F
2522,u2522,MANAGER,m163,punch-drunk love,M
2524,u2524,OPERATOR GIRL,m163,punch-drunk love,F
2532,u2532,COULMIER,m164,quills,M
2538,u2538,MADELEINE,m164,quills,F
2541,u2541,RENEE PELAGIE,m164,quills,F
2542,u2542,ROYER-COLLARD,m164,quills,M
2544,u2544,THE MARQUIS,m164,quills,M
2546,u2546,CAROLE LOMBARD,m165,rko 281,F
2547,u2547,HEARST,m165,rko 281,M
2550,u2550,MANK,m165,rko 281,M
2551,u2551,MARION,m165,rko 281,F
2554,u2554,SCHAEFER,m165,rko 281,M
2557,u2557,WELLES,m165,rko 281,M
2563,u2563,JAKE,m166,raging bull,M
2564,u2564,JOEY,m166,raging bull,M
2569,u2569,VICKIE,m166,raging bull,F
2572,u2572,DOYLE,m167,rear window,M
2574,u2574,JEFF,m167,rear window,M
2575,u2575,LISA,m167,rear window,F
2578,u2578,STELLA,m167,rear window,F
2583,u2583,FATHER,m168,rebel without a cause,M
2585,u2585,JIM,m168,rebel without a cause,M
2586,u2586,JUDY,m168,rebel without a cause,F
2589,u2589,MOTHER,m168,rebel without a cause,F
2592,u2592,PLATO,m168,rebel without a cause,M
2593,u2593,RAY,m168,rebel without a cause,M
2595,u2595,ASHLEY,m169,reindeer games,F
2596,u2596,GABRIEL,m169,reindeer games,M
2600,u2600,NICK,m169,reindeer games,M
2603,u2603,RUDY,m169,reindeer games,M
2609,u2609,EDDIE,m170,reservoir dogs,M
2610,u2610,FREDDY,m170,reservoir dogs,M
2611,u2611,HOLDAWAY,m170,reservoir dogs,M
2612,u2612,JOE,m170,reservoir dogs,M
2616,u2616,MR. ORANGE,m170,reservoir dogs,M
2617,u2617,MR. PINK,m170,reservoir dogs,M
2618,u2618,MR. WHITE,m170,reservoir dogs,M
2621,u2621,CLAY,m171,roughshod,M
2627,u2627,HELEN,m171,roughshod,F
2629,u2629,MARY,m171,roughshod,F
2632,u2632,STEVE,m171,roughshod,M
2636,u2636,BUDDY,m172,scary movie 2,M
2637,u2637,CINDY,m172,scary movie 2,F
2638,u2638,DWIGHT,m172,scary movie 2,M
2644,u2644,PROFESSOR,m172,scary movie 2,M
2646,u2646,SHORTY,m172,scary movie 2,M
2651,u2651,DAD,m173,serial mom,M
2654,u2654,DOTTIE,m173,serial mom,F
2657,u2657,MOM,m173,serial mom,F
2667,u2667,AUGUST,m174,the seventh victim,M
2670,u2670,FRANCES,m174,the seventh victim,F
2671,u2671,GREGORY,m174,the seventh victim,M
2673,u2673,JASON,m174,the seventh victim,M
2674,u2674,JUDD,m174,the seventh victim,M
2675,u2675,MARY,m174,the seventh victim,F
2680,u2680,MRS. CORTEZ,m174,the seventh victim,F
2687,u2687,ANN,m175,"sex, lies, and videotape",F
2688,u2688,CYNTHIA,m175,"sex, lies, and videotape",F
2690,u2690,DOCTOR,m175,"sex, lies, and videotape",M
2691,u2691,GRAHAM,m175,"sex, lies, and videotape",M
2692,u2692,JOHN,m175,"sex, lies, and videotape",M
2704,u2704,ROLLO,m176,shivers,M
2705,u2705,ST. LUC,m176,shivers,M
2711,u2711,BETTY,m177,shock treatment,F
2723,u2723,OLIVER,m177,shock treatment,M
2735,u2735,JACK,m178,sideways,M
2737,u2737,MAYA,m178,sideways,F
2738,u2738,MILES,m178,sideways,M
2742,u2742,VICTORIA,m178,sideways,F
2746,u2746,GRAHAM,m179,signs,M
2747,u2747,MERRILL,m179,signs,M
2748,u2748,MORGAN,m179,signs,M
2749,u2749,OFFICER PASKI,m179,signs,F
2751,u2751,EMMETT,m180,silverado,M
2762,u2762,PADEN,m180,silverado,M
2766,u2766,STELLA,m180,silverado,F
2768,u2768,ELAINE,m181,simone,F
2784,u2784,VIKTOR,m181,simone,M
2786,u2786,COLE,m182,the sixth sense,M
2788,u2788,LYNN,m182,the sixth sense,F
2789,u2789,MALCOLM,m182,the sixth sense,M
2797,u2797,JEREMIAH,m183,slash,M
2800,u2800,MAC,m183,slash,M
2803,u2803,SUZIE,m183,slash,F
2804,u2804,BILL,m184,slither,M
2807,u2807,GRANT,m184,slither,F
2812,u2812,STARLA,m184,slither,F
2815,u2815,BANDIT,m185,smokey and the bandit,M
2817,u2817,CLEDUS,m185,smokey and the bandit,M
2820,u2820,KATE,m185,smokey and the bandit,F
2828,u2828,CARRUTHERS,m186,smokin' aces,M
2834,u2834,HUGO,m186,smokin' aces,M
2835,u2835,ISRAEL,m186,smokin' aces,M
2836,u2836,LOCKE,m186,smokin' aces,M
2838,u2838,MESSNER,m186,smokin' aces,M
2839,u2839,PADICHE,m186,smokin' aces,M
2841,u2841,SERNA,m186,smokin' aces,M
2843,u2843,SYKES,m186,smokin' aces,F
2844,u2844,WATTERS,m186,smokin' aces,F
2847,u2847,KELVIN,m187,solaris,M
2848,u2848,RHEYA,m187,solaris,F
2850,u2850,SNOW,m187,solaris,M
2851,u2851,CLAIRE,m188,someone to watch over me,F
2852,u2852,ELLIE,m188,someone to watch over me,F
2856,u2856,MIKE,m188,someone to watch over me,M
2860,u2860,TOMMY,m188,someone to watch over me,M
2864,u2864,BEN,m189,spider-man,M
2871,u2871,LIZ,m189,spider-man,F
2873,u2873,MAY,m189,spider-man,F
2876,u2876,PETER,m189,spider-man,M
2879,u2879,SPIDER-MAN,m189,spider-man,M
2884,u2884,DUKE,m190,stalag 17,M
2888,u2888,HARRY,m190,stalag 17,M
2889,u2889,HOFFY,m190,stalag 17,M
2892,u2892,PRICE,m190,stalag 17,M
2894,u2894,SEFTON,m190,stalag 17,M
2895,u2895,STOSH,m190,stalag 17,M
2899,u2899,DATA,m191,star trek: generations,M
2901,u2901,GUINAN,m191,star trek: generations,F
2904,u2904,LA FORGE,m191,star trek: generations,M
2906,u2906,PICARD,m191,star trek: generations,M
2914,u2914,CHEKOV,m192,star trek iii: the search for spock,M
2916,u2916,DAVID,m192,star trek iii: the search for spock,M
2918,u2918,KIRK,m192,star trek iii: the search for spock,M
2923,u2923,SAAVIK,m192,star trek iii: the search for spock,F
2924,u2924,SAREK,m192,star trek iii: the search for spock,M
2928,u2928,SULU,m192,star trek iii: the search for spock,M
2932,u2932,BONES,m193,star trek: the wrath of khan,M
2935,u2935,DAVID,m193,star trek: the wrath of khan,M
2938,u2938,KIRK,m193,star trek: the wrath of khan,M
2940,u2940,SAAVIK,m193,star trek: the wrath of khan,F
2943,u2943,SPOCK,m193,star trek: the wrath of khan,M
2951,u2951,BONES,m194,star trek iv: the voyage home,M
2957,u2957,GILLIAN,m194,star trek iv: the voyage home,F
2958,u2958,KIRK,m194,star trek iv: the voyage home,M
2966,u2966,SCOTTY,m194,star trek iv: the voyage home,M
2967,u2967,SPOCK,m194,star trek iv: the voyage home,M
2971,u2971,ANIJ,m195,star trek: insurrection,F
2972,u2972,ARTIM,m195,star trek: insurrection,M
2974,u2974,DATA,m195,star trek: insurrection,M
2975,u2975,DOUGHERTY,m195,star trek: insurrection,M
2980,u2980,PICARD,m195,star trek: insurrection,M
2982,u2982,RIKER,m195,star trek: insurrection,M
2987,u2987,TROI,m195,star trek: insurrection,F
2988,u2988,WORF,m195,star trek: insurrection,M
2991,u2991,BEVERLY,m196,star trek: first contact,F
2992,u2992,BORG QUEEN,m196,star trek: first contact,F
2993,u2993,DATA,m196,star trek: first contact,M
2995,u2995,GEORDI,m196,star trek: first contact,M
2997,u2997,PICARD,m196,star trek: first contact,M
2999,u2999,RIKER,m196,star trek: first contact,M
3001,u3001,RUBY,m196,star trek: first contact,F
3005,u3005,WORF,m196,star trek: first contact,M
3007,u3007,BONES,m197,star trek vi: the undiscovered country,M
3008,u3008,CHANG,m197,star trek vi: the undiscovered country,M
3012,u3012,KIRK,m197,star trek vi: the undiscovered country,M
3019,u3019,SCOTTY,m197,star trek vi: the undiscovered country,M
3020,u3020,SPOCK,m197,star trek vi: the undiscovered country,M
3024,u3024,BEVERLY,m198,star trek: nemesis,F
3025,u3025,DATA,m198,star trek: nemesis,M
3026,u3026,DEANNA,m198,star trek: nemesis,F
3028,u3028,GEORDI,m198,star trek: nemesis,M
3031,u3031,PICARD,m198,star trek: nemesis,M
3033,u3033,RIKER,m198,star trek: nemesis,M
3034,u3034,SHINZON,m198,star trek: nemesis,M
3042,u3042,FOX,m199,starman,M
3043,u3043,JENNY,m199,starman,F
3045,u3045,MAJOR BELL,m199,starman,M
3049,u3049,SHERMIN,m199,starman,M
3050,u3050,STAR MAN,m199,starman,M
3055,u3055,FAITH,m200,strange days,F
3057,u3057,LENNY,m200,strange days,M
3058,u3058,MACE,m200,strange days,F
3059,u3059,MAX,m200,strange days,M
3061,u3061,TICK,m200,strange days,M
3067,u3067,DYLAN,m201,suspect zero,M
3072,u3072,KOESSLER,m201,suspect zero,M
3073,u3073,KULOK,m201,suspect zero,F
3075,u3075,MACKELWAY,m201,suspect zero,M
3081,u3081,BRUNETTE,m202,swingers,F
3086,u3086,LORRAINE,m202,swingers,F
3088,u3088,MIKE,m202,swingers,M
3090,u3090,ROB,m202,swingers,M
3091,u3091,SUE,m202,swingers,M
3092,u3092,TRENT,m202,swingers,M
3098,u3098,DON CORLEONE,m203,the godfather,M
3102,u3102,HAGEN,m203,the godfather,M
3104,u3104,KAY,m203,the godfather,F
3105,u3105,MICHAEL,m203,the godfather,M
3112,u3112,SONNY,m203,the godfather,M
3117,u3117,DICKIE,m204,the talented mr. ripley,M
3118,u3118,FREDDIE,m204,the talented mr. ripley,M
3122,u3122,MARGE,m204,the talented mr. ripley,F
3123,u3123,MEREDITH,m204,the talented mr. ripley,F
3124,u3124,PETER,m204,the talented mr. ripley,M
3125,u3125,RIPLEY,m204,the talented mr. ripley,M
3126,u3126,ROVERINI,m204,the talented mr. ripley,M
3129,u3129,BETSY,m205,taxi driver,F
3131,u3131,DOUGH-BOY,m205,taxi driver,M
3132,u3132,IRIS,m205,taxi driver,F
3135,u3135,PERSONNEL OFFICER,m205,taxi driver,M
3138,u3138,TOM,m205,taxi driver,M
3139,u3139,TRAVIS,m205,taxi driver,M
3140,u3140,WIZARD,m205,taxi driver,M
3142,u3142,GOODSPEED,m206,the rock,M
3143,u3143,MASON,m206,the rock,M
3145,u3145,ADELE,m207,the majestic,F
3146,u3146,CLYDE,m207,the majestic,M
3150,u3150,HARRY,m207,the majestic,M
3153,u3153,LEO,m207,the majestic,M
3154,u3154,LUKE,m207,the majestic,M
3157,u3157,PETE,m207,the majestic,M
3162,u3162,ANNIE,m208,the birds,F
3164,u3164,CLERK,m208,the birds,F
3168,u3168,LYDIA,m208,the birds,F
3171,u3171,MELANIE,m208,the birds,F
3172,u3172,MITCH,m208,the birds,M
3174,u3174,MRS. MACGRUDER,m208,the birds,F
3178,u3178,FETTES,m209,the body snatcher,M
3180,u3180,GRAY,m209,the body snatcher,M
3182,u3182,MACFARLANE,m209,the body snatcher,M
3183,u3183,MEG,m209,the body snatcher,F
3186,u3186,ALEX,m210,the crow: salvation,M
3189,u3189,ERIN,m210,the crow: salvation,F
3192,u3192,RANDALL,m210,the crow: salvation,F
3197,u3197,BARNHARDT,m211,the day the earth stood still,M
3200,u3200,HARLEY,m211,the day the earth stood still,M
3201,u3201,HELEN,m211,the day the earth stood still,F
3204,u3204,KLAATU,m211,the day the earth stood still,M
3207,u3207,TOM,m211,the day the earth stood still,M
3208,u3208,ALAN,m212,the lost boys,M
3209,u3209,DAVID,m212,the lost boys,M
3213,u3213,LUCY,m212,the lost boys,F
3214,u3214,MAX,m212,the lost boys,M
3215,u3215,MICHAEL,m212,the lost boys,M
3216,u3216,SAM,m212,the lost boys,M
3217,u3217,STAR,m212,the lost boys,F
3220,u3220,CHILDS,m213,the thing,M
3225,u3225,MACREADY,m213,the thing,M
3228,u3228,PALMER,m213,the thing,M
3230,u3230,ALEXANDER,m214,the time machine,M
3232,u3232,EMMA,m214,the time machine,F
3233,u3233,KALEN,m214,the time machine,M
3235,u3235,MARA,m214,the time machine,F
3238,u3238,OVERLORD,m214,the time machine,M
3239,u3239,PHILBY,m214,the time machine,M
3241,u3241,VOX,m214,the time machine,M
3243,u3243,BECKER,m215,the jacket,M
3248,u3248,JACKIE,m215,the jacket,F
3250,u3250,LORENSON,m215,the jacket,F
3251,u3251,MACKENZIE,m215,the jacket,M
3252,u3252,STARKS,m215,the jacket,M
3254,u3254,WAITRESS,m215,the jacket,F
3258,u3258,J.D.,m216,thelma & louise,M
3259,u3259,JIMMY,m216,thelma & louise,M
3261,u3261,LOUISE,m216,thelma & louise,F
3266,u3266,THELMA,m216,thelma & louise,F
3270,u3270,DOM,m217,there's something about mary,M
3273,u3273,HEALY,m217,there's something about mary,M
3276,u3276,MAGDA,m217,there's something about mary,F
3277,u3277,MARY,m217,there's something about mary,F
3282,u3282,SULLY,m217,there's something about mary,M
3283,u3283,TED,m217,there's something about mary,M
3284,u3284,TUCKER,m217,there's something about mary,M
3293,u3293,KENNY,m218,thirteen days,M
3299,u3299,THE PRESIDENT,m218,thirteen days,M
3302,u3302,COOCH,m219,thunderheart,M
3303,u3303,CROW HORSE,m219,thunderheart,M
3308,u3308,RAY,m219,thunderheart,M
3311,u3311,CHARLIE,m220,top gun,F
3313,u3313,COUGAR,m220,top gun,M
3316,u3316,GOOSE,m220,top gun,M
3318,u3318,ICE,m220,top gun,M
3321,u3321,MAVERICK,m220,top gun,M
3324,u3324,VIPER,m220,top gun,M
3330,u3330,COHAAGEN,m221,total recall,M
3332,u3332,EDGEMAR,m221,total recall,M
3335,u3335,HARRY,m221,total recall,M
3338,u3338,LORI,m221,total recall,F
3339,u3339,MCCLANE,m221,total recall,M
3340,u3340,MELINA,m221,total recall,F
3341,u3341,QUAID,m221,total recall,M
3345,u3345,EARL,m222,tremors,M
3352,u3352,RHONDA,m222,tremors,F
3353,u3353,VAL,m222,tremors,M
3357,u3357,EDDIE,m223,true believer,M
3362,u3362,KITTY,m223,true believer,F
3365,u3365,ORTEGA,m223,true believer,M
3366,u3366,REYNARD,m223,true believer,M
3367,u3367,ROGER,m223,true believer,M
3368,u3368,SHU,m223,true believer,M
3373,u3373,BOBBY,m224,twin peaks: fire walk with me,M
3379,u3379,DESMOND,m224,twin peaks: fire walk with me,M
3380,u3380,DONNA,m224,twin peaks: fire walk with me,F
3387,u3387,JAMES,m224,twin peaks: fire walk with me,M
3390,u3390,LAURA,m224,twin peaks: fire walk with me,F
3391,u3391,LELAND,m224,twin peaks: fire walk with me,M
